Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
l;recursive_merge.c;40;0.5628859996795654;0-2;LSB bit-flip
X;recursive_merge.c;40;1.1968793869018555;0-2;LSB bit-flip
l;recursive_merge.c;40;1.8401668071746826;0-2;LSB bit-flip
X;recursive_merge.c;40;1.0696990489959717;0-2;LSB bit-flip
l;recursive_merge.c;40;1.2726330757141113;0-2;LSB bit-flip
X;recursive_merge.c;40;1.227552890777588;0-2;LSB bit-flip
data;recursive_merge.c;68;0.894460916519165;0-2;LSB bit-flip
l;recursive_merge.c;40;1.2150392532348633;0-2;LSB bit-flip
l;recursive_merge.c;40;0.6861975193023682;0-2;LSB bit-flip
l;recursive_merge.c;40;1.3708586692810059;0-2;LSB bit-flip
l;recursive_merge.c;40;1.0470709800720215;0-2;LSB bit-flip
X;recursive_merge.c;40;0.4807119369506836;0-2;LSB bit-flip
X;recursive_merge.c;40;0.8922533988952637;0-2;LSB bit-flip
data;recursive_merge.c;68;1.20987868309021;0-2;LSB bit-flip
l;recursive_merge.c;40;0.5715172290802002;0-2;LSB bit-flip
size;recursive_merge.c;66;0.763620138168335;0-2;LSB bit-flip
X;recursive_merge.c;40;0.990739107131958;0-2;LSB bit-flip
data;recursive_merge.c;68;1.0915274620056152;0-2;LSB bit-flip
X;recursive_merge.c;40;0.9644782543182373;0-2;LSB bit-flip
X;recursive_merge.c;40;2.791461944580078;0-2;LSB bit-flip
size;recursive_merge.c;66;0.6306793689727783;0-2;LSB bit-flip
r;recursive_merge.c;40;1.1444942951202393;0-2;LSB bit-flip
l;recursive_merge.c;40;1.0385479927062988;0-2;LSB bit-flip
X;recursive_merge.c;40;0.6308190822601318;0-2;LSB bit-flip
X;recursive_merge.c;40;0.5084905624389648;0-2;LSB bit-flip
X;recursive_merge.c;40;1.7241649627685547;0-2;LSB bit-flip
l;recursive_merge.c;40;1.0425043106079102;0-2;LSB bit-flip
data;recursive_merge.c;68;0.8441696166992188;0-2;LSB bit-flip
input;recursive_merge.c;53;0.2364788055419922;0-2;LSB bit-flip
size;recursive_merge.c;66;1.1700217723846436;0-2;LSB bit-flip
X;recursive_merge.c;40;1.014617919921875;0-2;LSB bit-flip
l;recursive_merge.c;40;0.38128209114074707;0-2;LSB bit-flip
X;recursive_merge.c;40;1.1626002788543701;0-2;LSB bit-flip
X;recursive_merge.c;40;1.187375545501709;0-2;LSB bit-flip
X;recursive_merge.c;40;1.1429264545440674;0-2;LSB bit-flip
X;recursive_merge.c;40;1.2205767631530762;0-2;LSB bit-flip
l;recursive_merge.c;40;1.0364089012145996;0-2;LSB bit-flip
X;recursive_merge.c;40;0.9927139282226562;0-2;LSB bit-flip
X;recursive_merge.c;40;1.1209080219268799;0-2;LSB bit-flip
l;recursive_merge.c;40;0.9219355583190918;0-2;LSB bit-flip
X;recursive_merge.c;40;1.198758602142334;0-2;LSB bit-flip
X;recursive_merge.c;40;0.5314431190490723;0-2;LSB bit-flip
X;recursive_merge.c;40;1.4041426181793213;0-2;LSB bit-flip
r;recursive_merge.c;40;0.29220080375671387;0-2;LSB bit-flip
l;recursive_merge.c;40;0.7815866470336914;0-2;LSB bit-flip
size;recursive_merge.c;66;1.7250134944915771;0-2;LSB bit-flip
X;recursive_merge.c;40;1.075840950012207;0-2;LSB bit-flip
X;recursive_merge.c;40;0.5585014820098877;0-2;LSB bit-flip
X;recursive_merge.c;40;1.2622826099395752;0-2;LSB bit-flip
l;recursive_merge.c;40;1.501474380493164;0-2;LSB bit-flip
X;recursive_merge.c;40;1.4795796871185303;0-2;LSB bit-flip
X;recursive_merge.c;40;1.9115595817565918;0-2;LSB bit-flip
X;recursive_merge.c;40;3.0669238567352295;0-2;LSB bit-flip
l;recursive_merge.c;40;1.0309357643127441;0-2;LSB bit-flip
l;recursive_merge.c;40;0.44437360763549805;0-2;LSB bit-flip
X;recursive_merge.c;40;0.4937410354614258;0-2;LSB bit-flip
X;recursive_merge.c;40;0.974341869354248;0-2;LSB bit-flip
data;recursive_merge.c;68;1.5478761196136475;0-2;LSB bit-flip
l;recursive_merge.c;40;1.204744815826416;0-2;LSB bit-flip
data;recursive_merge.c;68;1.3277864456176758;0-2;LSB bit-flip
l;recursive_merge.c;40;1.1933763027191162;0-2;LSB bit-flip
X;recursive_merge.c;40;1.5571372509002686;0-2;LSB bit-flip
