Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
__PRETTY_FUNCTION__;rtld.c;0;0.9157164096832275;0-2;LSB bit-flip
audit_list;rtld.c;124;0.5569047927856445;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.9995434284210205;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.17148399353027344;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.5254175662994385;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.8378260135650635;0-2;LSB bit-flip
audit_list;rtld.c;124;0.9653599262237549;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.63791823387146;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.5939865112304688;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.2816162109375;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.6166815757751465;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.27858781814575195;0-2;LSB bit-flip
load_time;rtld.c;216;0.696190357208252;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.6535124778747559;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.7221181392669678;0-2;LSB bit-flip
audit_list;rtld.c;124;0.42623138427734375;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6274285316467285;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.923259973526001;0-2;LSB bit-flip
library_path;rtld.c;743;0.6850917339324951;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.8224790096282959;0-2;LSB bit-flip
version_info;rtld.c;747;0.7837328910827637;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.8441755771636963;0-2;LSB bit-flip
load_time;rtld.c;216;0.9738295078277588;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.3523523807525635;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.5779883861541748;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.5931828022003174;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.6160001754760742;0-2;LSB bit-flip
load_time;rtld.c;216;1.09061598777771;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.634282112121582;0-2;LSB bit-flip
library_path;rtld.c;743;0.19907784461975098;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.7408950328826904;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.9145379066467285;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.3660147190093994;0-2;LSB bit-flip
start_time;rtld.c;217;0.32010936737060547;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.8710126876831055;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.30785536766052246;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.1830146312713623;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.0203282833099365;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.7328851222991943;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.7230751514434814;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.5379326343536377;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.17018723487854004;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.162276029586792;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;1.1023879051208496;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.39034056663513184;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.8536977767944336;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.5196750164031982;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.49124622344970703;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.8526027202606201;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.9587597846984863;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.6458272933959961;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.31524658203125;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.526526689529419;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.26491475105285645;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.535742998123169;0-2;LSB bit-flip
_dl_argv;rtld.c;86;1.132716417312622;0-2;LSB bit-flip
start_time;rtld.c;217;0.33095550537109375;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.31874942779541016;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.7185006141662598;0-2;LSB bit-flip
skip;dl-lookup.c;354;0.1228327751159668;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.45951032638549805;0-2;LSB bit-flip
audit_list;rtld.c;124;0.3365495204925537;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.840156078338623;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.6229813098907471;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.7299666404724121;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.4967496395111084;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.1814100742340088;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;1.0587966442108154;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;1.1000216007232666;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.5714106559753418;0-2;LSB bit-flip
load_time;rtld.c;216;0.17140674591064453;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;1.0014431476593018;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.7133767604827881;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.3572227954864502;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.7290024757385254;0-2;LSB bit-flip
version_info;rtld.c;747;0.6453561782836914;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.4587392807006836;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.7926466464996338;0-2;LSB bit-flip
load_time;rtld.c;216;0.6282286643981934;0-2;LSB bit-flip
library_path;rtld.c;743;1.10302734375;0-2;LSB bit-flip
load_time;rtld.c;216;0.16787481307983398;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.4043405055999756;0-2;LSB bit-flip
audit_list;rtld.c;124;0.7657620906829834;0-2;LSB bit-flip
library_path;rtld.c;743;0.2028944492340088;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.31032705307006836;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.9105992317199707;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.4764728546142578;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.8057818412780762;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.2612290382385254;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;1.0271985530853271;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0198414325714111;0-2;LSB bit-flip
version_info;rtld.c;747;0.8853881359100342;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.275698184967041;0-2;LSB bit-flip
library_path;rtld.c;743;1.107527732849121;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6768064498901367;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.6684057712554932;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.7870986461639404;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.4353177547454834;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.2431659698486328;0-2;LSB bit-flip
library_path;rtld.c;743;1.005291223526001;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.6780595779418945;0-2;LSB bit-flip
r2;do-rel.h;50;0.12838411331176758;0-2;LSB bit-flip
relocate_time;rtld.c;215;1.0411560535430908;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.46430230140686035;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.2833075523376465;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.6902892589569092;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.3377406597137451;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.8784716129302979;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.33522939682006836;0-2;LSB bit-flip
version_info;rtld.c;747;0.35078859329223633;0-2;LSB bit-flip
_dl_argv;rtld.c;86;1.118243932723999;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.32891321182250977;0-2;LSB bit-flip
start_time;rtld.c;217;0.4077739715576172;0-2;LSB bit-flip
audit_list;rtld.c;124;1.0484628677368164;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.953240156173706;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.8474850654602051;0-2;LSB bit-flip
load_time;rtld.c;216;0.23026609420776367;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.39822983741760254;0-2;LSB bit-flip
version_info;rtld.c;747;0.3519248962402344;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.8546555042266846;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.90067458152771;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.1616628170013428;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.9765198230743408;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.0478684902191162;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.7932043075561523;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.034820795059204;0-2;LSB bit-flip
_dl_argv;rtld.c;86;1.0884449481964111;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.9945363998413086;0-2;LSB bit-flip
_dl_argv;rtld.c;86;1.0944771766662598;0-2;LSB bit-flip
audit_list;rtld.c;124;1.0750362873077393;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.5499069690704346;0-2;LSB bit-flip
_dl_argc;rtld.c;82;1.0424728393554688;0-2;LSB bit-flip
audit_list;rtld.c;124;0.5549533367156982;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.9644131660461426;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.6052985191345215;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.0367534160614014;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;1.075340986251831;0-2;LSB bit-flip
start_time;rtld.c;217;0.9042689800262451;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9303188323974609;0-2;LSB bit-flip
start_time;rtld.c;217;1.1314072608947754;0-2;LSB bit-flip
library_path;rtld.c;743;0.5032515525817871;0-2;LSB bit-flip
start_time;rtld.c;217;1.0983080863952637;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.17503952980041504;0-2;LSB bit-flip
version_info;rtld.c;747;0.5991532802581787;0-2;LSB bit-flip
version_info;rtld.c;747;0.1844010353088379;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.0577991008758545;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.9891834259033203;0-2;LSB bit-flip
relocate_time;rtld.c;215;1.0023982524871826;0-2;LSB bit-flip
load_time;rtld.c;216;1.0399112701416016;0-2;LSB bit-flip
preloadlist;rtld.c;745;1.0310471057891846;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.9160041809082031;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.9917166233062744;0-2;LSB bit-flip
version_info;rtld.c;747;0.7849352359771729;0-2;LSB bit-flip
load_time;rtld.c;216;0.6089551448822021;0-2;LSB bit-flip
library_path;rtld.c;743;0.5131750106811523;0-2;LSB bit-flip
load_time;rtld.c;216;1.0698652267456055;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.19738316535949707;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.4327421188354492;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.0557136535644531;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.507981538772583;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;1.1343073844909668;0-2;LSB bit-flip
version_info;rtld.c;747;0.9345893859863281;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.9207770824432373;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.40055298805236816;0-2;LSB bit-flip
version_info;rtld.c;747;0.9066228866577148;0-2;LSB bit-flip
start_time;rtld.c;217;0.33291125297546387;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.8654592037200928;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.9182107448577881;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.4131438732147217;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.4281306266784668;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.17798495292663574;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.9106733798980713;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.8312270641326904;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;1.1457569599151611;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0001225471496582;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.3652801513671875;0-2;LSB bit-flip
audit_list;rtld.c;124;1.0150563716888428;0-2;LSB bit-flip
start_time;rtld.c;217;1.065969705581665;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.8331406116485596;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.5567169189453125;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.3745715618133545;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.4647095203399658;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.7693507671356201;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.3564889430999756;0-2;LSB bit-flip
version_info;rtld.c;747;1.138596773147583;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;0.596529483795166;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.6333651542663574;0-2;LSB bit-flip
version_info;rtld.c;747;1.058955430984497;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;1.0948514938354492;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.3032984733581543;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.3750016689300537;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.0442924499511719;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.29799723625183105;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.7713353633880615;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.6352818012237549;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.9793884754180908;0-2;LSB bit-flip
start_time;rtld.c;217;0.28695154190063477;0-2;LSB bit-flip
load_time;rtld.c;216;0.7444512844085693;0-2;LSB bit-flip
start_time;rtld.c;217;0.5334656238555908;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.30542635917663574;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;1.073810338973999;0-2;LSB bit-flip
library_path;rtld.c;743;0.9871926307678223;0-2;LSB bit-flip
load_time;rtld.c;216;0.9871799945831299;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.6960470676422119;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.8989832401275635;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.857433557510376;0-2;LSB bit-flip
audit_list;rtld.c;124;0.8220360279083252;0-2;LSB bit-flip
version_info;rtld.c;747;0.6140265464782715;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.22288274765014648;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.5071074962615967;0-2;LSB bit-flip
version_info;rtld.c;747;0.19120097160339355;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.9485719203948975;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;1.0208368301391602;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.3673062324523926;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.22499728202819824;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.6985580921173096;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.7089965343475342;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.5198929309844971;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.7512812614440918;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.9501724243164062;0-2;LSB bit-flip
start_time;rtld.c;217;0.4191477298736572;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.1854100227355957;0-2;LSB bit-flip
_rtld_global;rtld.c;140;1.0671460628509521;0-2;LSB bit-flip
load_time;rtld.c;216;0.8791584968566895;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.1680295467376709;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.5213019847869873;0-2;LSB bit-flip
version_info;rtld.c;747;1.1413803100585938;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.5262606143951416;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;1.1388301849365234;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.6544716358184814;0-2;LSB bit-flip
version_info;rtld.c;747;1.0426559448242188;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.43955516815185547;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.8369114398956299;0-2;LSB bit-flip
any_debug;rtld.c;2239;1.0877013206481934;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.9063694477081299;0-2;LSB bit-flip
library_path;rtld.c;743;0.6405727863311768;0-2;LSB bit-flip
relocate_time;rtld.c;215;1.0256526470184326;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.17815423011779785;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.0622155666351318;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.5361449718475342;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.6256012916564941;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.2536463737487793;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;0.71282958984375;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.41574668884277344;0-2;LSB bit-flip
library_path;rtld.c;743;0.7003645896911621;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.30150914192199707;0-2;LSB bit-flip
start_time;rtld.c;217;0.6881425380706787;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.5600664615631104;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.4395744800567627;0-2;LSB bit-flip
start_time;rtld.c;217;0.8865797519683838;0-2;LSB bit-flip
load_time;rtld.c;216;0.820460319519043;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.630509614944458;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.7713427543640137;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.47678661346435547;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.9153625965118408;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;0.5613436698913574;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.36598849296569824;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.6190793514251709;0-2;LSB bit-flip
start_time;rtld.c;217;1.108297348022461;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.9965343475341797;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;1.0379118919372559;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.7242715358734131;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.801156759262085;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.8418848514556885;0-2;LSB bit-flip
_rtld_local;rtld.c;162;1.0337097644805908;0-2;LSB bit-flip
library_path;rtld.c;743;0.8760395050048828;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.110809564590454;0-2;LSB bit-flip
audit_list;rtld.c;124;0.5638518333435059;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.5988881587982178;0-2;LSB bit-flip
library_path;rtld.c;743;0.441347599029541;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.6261110305786133;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.6919965744018555;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.5660531520843506;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.22403526306152344;0-2;LSB bit-flip
version_info;rtld.c;747;0.690608024597168;0-2;LSB bit-flip
library_path;rtld.c;743;1.0630595684051514;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.6043109893798828;0-2;LSB bit-flip
_dl_argc;rtld.c;82;1.0901904106140137;0-2;LSB bit-flip
audit_list;rtld.c;124;0.5566520690917969;0-2;LSB bit-flip
preloadlist;rtld.c;745;1.1254701614379883;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.40116262435913086;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;0.47466325759887695;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;1.1037383079528809;0-2;LSB bit-flip
start_time;rtld.c;217;0.5455615520477295;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.37668871879577637;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.3261222839355469;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.712050199508667;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.1777799129486084;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.25906991958618164;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.8518166542053223;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.0199158191680908;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.49921703338623047;0-2;LSB bit-flip
start_time;rtld.c;217;0.6967127323150635;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.6550750732421875;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.32901954650878906;0-2;LSB bit-flip
file_size;rtld.c;794;0.5016622543334961;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.8849482536315918;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.9201803207397461;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.7072880268096924;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.46193504333496094;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6687073707580566;0-2;LSB bit-flip
load_time;rtld.c;216;0.26160192489624023;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.027944803237915;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;1.06510329246521;0-2;LSB bit-flip
outputFile;binary_search.c;51;0.4002227783203125;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.3863797187805176;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.6592049598693848;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.5242199897766113;0-2;LSB bit-flip
library_path;rtld.c;743;0.9461543560028076;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.39136767387390137;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.6217355728149414;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;1.010697841644287;0-2;LSB bit-flip
version_info;rtld.c;747;1.1555569171905518;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;0.18346858024597168;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.26962852478027344;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.0387051105499268;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.42924952507019043;0-2;LSB bit-flip
version_info;rtld.c;747;0.30203890800476074;0-2;LSB bit-flip
start_time;rtld.c;217;0.4962196350097656;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.5448527336120605;0-2;LSB bit-flip
audit_list;rtld.c;124;0.8865628242492676;0-2;LSB bit-flip
any_debug;rtld.c;2239;1.0526254177093506;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;0.5471570491790771;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.8509325981140137;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.5068271160125732;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.0344393253326416;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.780186653137207;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.2870361804962158;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.0092782974243164;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.7491309642791748;0-2;LSB bit-flip
start_time;rtld.c;217;0.2521047592163086;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.21359014511108398;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.620826005935669;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.7777936458587646;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.7507467269897461;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.9841232299804688;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.9935975074768066;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;1.0722033977508545;0-2;LSB bit-flip
_rtld_global;rtld.c;140;1.1108746528625488;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;1.0334093570709229;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.3878459930419922;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.23671269416809082;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.9461932182312012;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.3634171485900879;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.0371336936950684;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.1114096641540527;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.8395876884460449;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.1717052459716797;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.24646496772766113;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.8366599082946777;0-2;LSB bit-flip
version_info;rtld.c;747;0.2061631679534912;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.8661527633666992;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.532902717590332;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.0999493598937988;0-2;LSB bit-flip
start_time;rtld.c;217;0.7160143852233887;0-2;LSB bit-flip
